tweet_id,timestamp,tweet_source,tweet_text,expanded_url,dog_name,dog_stage,favorite_count,language,retweet_count,jpg_url,img_num,dog_breed,prediction_confidence,rating_numerator,rating_denominator,tweet_length,rating,engagement,day_of_week,weekend_weekday
746790600704425984,2016-06-25 19:42:08,Twitter for iPhone,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,https://twitter.com/dog_rates/status/746790600704425984,None,None,4857,English,1600,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,3,Boston_Bull,0.936183,10.0,10.0,52,1.0,6457,Saturday,weekend
746726898085036033,2016-06-25 15:29:00,Twitter for iPhone,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,https://twitter.com/dog_rates/status/746726898085036033,Abby,None,6035,English,1794,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,1,Golden_Retriever,0.25650500000000004,12.0,10.0,117,1.2,7829,Saturday,weekend
746507379341139972,2016-06-25 00:56:43,Twitter for iPhone,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,https://twitter.com/dog_rates/status/746507379341139972,Shiloh,None,4633,English,1081,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1,Toy_Poodle,0.508292,10.0,10.0,91,1.0,5714,Saturday,weekend
746369468511756288,2016-06-24 15:48:42,Twitter for iPhone,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,https://twitter.com/dog_rates/status/746369468511756288,None,None,6166,English,1624,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,1,German_Shepherd,0.622957,9.0,10.0,115,0.9,7790,Friday,weekday
746131877086527488,2016-06-24 00:04:36,Twitter for iPhone,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,https://twitter.com/dog_rates/status/746131877086527488,Gustav,None,6888,English,2200,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1,Chow,0.575637,10.0,10.0,101,1.0,9088,Friday,weekday
745789745784041472,2016-06-23 01:25:06,Twitter for iPhone,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,https://twitter.com/dog_rates/status/745789745784041472,Gus,None,4010,English,1063,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1,Pekinese,0.984267,10.0,10.0,110,1.0,5073,Thursday,weekday
745422732645535745,2016-06-22 01:06:43,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,https://twitter.com/dog_rates/status/745422732645535745,None,None,8541,English,2430,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,1,Labrador_Retriever,0.6638,9.0,10.0,117,0.9,10971,Wednesday,weekday
745057283344719872,2016-06-21 00:54:33,Twitter for iPhone,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,https://twitter.com/dog_rates/status/745057283344719872,Oliver,None,7232,English,2256,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2,Shetland_Sheepdog,0.963985,12.0,10.0,111,1.2,9488,Tuesday,weekday
744995568523612160,2016-06-20 20:49:19,Twitter for iPhone,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,https://twitter.com/dog_rates/status/744995568523612160,Abby,puppo,2957,English,617,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1,Old_English_Sheepdog,0.4274810000000001,9.0,10.0,85,0.9,3574,Monday,weekday
744971049620602880,2016-06-20 19:11:53,Twitter for iPhone,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,https://twitter.com/dog_rates/status/744971049620602880,Indie,None,7850,English,2676,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1,Toy_Poodle,0.497755,12.0,10.0,99,1.2,10526,Monday,weekday
744709971296780288,2016-06-20 01:54:27,Twitter for iPhone,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,https://twitter.com/dog_rates/status/744709971296780288,Harvey,None,5589,English,1560,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1,Shetland_Sheepdog,0.234431,10.0,10.0,64,1.0,7149,Monday,weekday
744334592493166593,2016-06-19 01:02:50,Twitter for iPhone,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,https://twitter.com/dog_rates/status/744334592493166593,Blanket,None,6751,English,2108,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1,Samoyed,0.960543,11.0,10.0,116,1.1,8859,Sunday,weekend
744234799360020481,2016-06-18 18:26:18,Twitter for iPhone,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,https://twitter.com/dog_rates/status/744234799360020481,None,doggo,155733,English,77599,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1,Labrador_Retriever,0.825333,13.0,10.0,92,1.3,233332,Saturday,weekend
743980027717509120,2016-06-18 01:33:55,Twitter for iPhone,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,https://twitter.com/dog_rates/status/743980027717509120,Geno,None,4151,English,1090,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1,Bull_Mastiff,0.97573,11.0,10.0,116,1.1,5241,Saturday,weekend
743895849529389061,2016-06-17 19:59:26,Twitter for iPhone,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,https://twitter.com/dog_rates/status/743895849529389061,None,None,3629,English,959,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,1,Dalmatian,0.562315,10.0,10.0,116,1.0,4588,Friday,weekday
743609206067040256,2016-06-17 01:00:24,Twitter for iPhone,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,https://twitter.com/dog_rates/status/743609206067040256,Stark,None,4450,English,1381,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3,Weimaraner,0.982794,10.0,10.0,117,1.0,5831,Friday,weekday
743253157753532416,2016-06-16 01:25:36,Twitter for iPhone,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",https://twitter.com/dog_rates/status/743253157753532416,Kilo,puppo,4211,English,1221,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1,Malamute,0.442612,10.0,10.0,105,1.0,5432,Thursday,weekday
743222593470234624,2016-06-15 23:24:09,Twitter for iPhone,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,https://twitter.com/dog_rates/status/743222593470234624,None,pupper,6175,English,1901,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1,Kuvasz,0.350629,12.0,10.0,115,1.2,8076,Wednesday,weekday
743210557239623680,2016-06-15 22:36:19,Twitter for iPhone,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",https://twitter.com/dog_rates/status/743210557239623680,Kayla,None,3815,English,1358,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1,Golden_Retriever,0.930705,10.0,10.0,116,1.0,5173,Wednesday,weekday
742423170473463808,2016-06-13 18:27:32,Twitter for iPhone,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://twitter.com/dog_rates/status/742423170473463808,Bell,None,9773,English,3754,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1,Pug,0.99731,12.0,10.0,82,1.2,13527,Monday,weekday
742385895052087300,2016-06-13 15:59:24,Twitter for iPhone,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,https://twitter.com/dog_rates/status/742385895052087300,Phil,None,6775,English,1959,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,1,Cardigan,0.5669109999999999,11.0,10.0,100,1.1,8734,Monday,weekday
741793263812808706,2016-06-12 00:44:30,Twitter for iPhone,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,https://twitter.com/dog_rates/status/741793263812808706,None,None,4514,English,1504,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,1,Kuvasz,0.311325,10.0,10.0,65,1.0,6018,Sunday,weekend
741743634094141440,2016-06-11 21:27:17,Twitter for iPhone,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,https://twitter.com/dog_rates/status/741743634094141440,Aqua,pupper,8134,English,2741,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1,Labrador_Retriever,0.786089,11.0,10.0,116,1.1,10875,Saturday,weekend
741438259667034112,2016-06-11 01:13:51,Twitter for iPhone,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,https://twitter.com/dog_rates/status/741438259667034112,Tucker,None,3655,English,828,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,1,Chesapeake_Bay_Retriever,0.292675,9.0,10.0,76,0.9,4483,Saturday,weekend
741303864243200000,2016-06-10 16:19:48,Twitter for iPhone,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,https://twitter.com/dog_rates/status/741303864243200000,Theodore,None,8739,English,3186,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1,Chihuahua,0.7681560000000001,12.0,10.0,116,1.2,11925,Friday,weekday
741067306818797568,2016-06-10 00:39:48,Twitter for iPhone,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,https://twitter.com/dog_rates/status/741067306818797568,None,"doggo,pupper",9457,English,3086,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1,Golden_Retriever,0.843799,12.0,10.0,68,1.2,12543,Friday,weekday
740995100998766593,2016-06-09 19:52:53,Twitter for iPhone,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,https://twitter.com/dog_rates/status/740995100998766593,Leo,None,6328,English,2725,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,1,Malamute,0.454363,10.0,10.0,116,1.0,9053,Thursday,weekday
740711788199743490,2016-06-09 01:07:06,Twitter for iPhone,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,https://twitter.com/dog_rates/status/740711788199743490,None,None,3384,English,933,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,1,Toy_Poodle,0.388277,9.0,10.0,114,0.9,4317,Thursday,weekday
740373189193256964,2016-06-08 02:41:38,Twitter for iPhone,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ",https://twitter.com/dog_rates/status/740373189193256964,Bretagne,None,34822,English,13250,https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg,3,Golden_Retriever,0.8076439999999999,14.0,10.0,117,1.4,48072,Wednesday,weekday
740359016048689152,2016-06-08 01:45:19,Twitter for iPhone,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,https://twitter.com/dog_rates/status/740359016048689152,Chase,None,3277,English,863,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,1,Golden_Retriever,0.8636870000000001,9.0,10.0,68,0.9,4140,Wednesday,weekday
740214038584557568,2016-06-07 16:09:13,Twitter for iPhone,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,https://twitter.com/dog_rates/status/740214038584557568,None,None,6647,English,1955,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,1,Chesapeake_Bay_Retriever,0.586414,10.0,10.0,116,1.0,8602,Tuesday,weekday
739979191639244800,2016-06-07 00:36:02,Twitter for iPhone,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,https://twitter.com/dog_rates/status/739979191639244800,Nollie,None,19871,English,5900,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1,Irish_Water_Spaniel,0.2858,12.0,10.0,113,1.2,25771,Tuesday,weekday
739932936087216128,2016-06-06 21:32:13,Twitter for iPhone,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,https://twitter.com/dog_rates/status/739932936087216128,Rorie,None,4029,English,1069,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,1,Redbone,0.243904,10.0,10.0,114,1.0,5098,Monday,weekday
739844404073074688,2016-06-06 15:40:26,Twitter for iPhone,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,https://twitter.com/dog_rates/status/739844404073074688,Simba,None,3773,English,851,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,1,Toy_Poodle,0.342397,12.0,10.0,104,1.2,4624,Monday,weekday
739606147276148736,2016-06-05 23:53:41,Twitter for iPhone,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,https://twitter.com/dog_rates/status/739606147276148736,Benji,pupper,5350,English,1645,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3,Blenheim_Spaniel,0.933755,9.0,10.0,115,0.9,6995,Sunday,weekend
739544079319588864,2016-06-05 19:47:03,Twitter for iPhone,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,https://twitter.com/dog_rates/status/739544079319588864,None,None,39272,English,21127,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,1,Labrador_Retriever,0.967397,10.0,10.0,96,1.0,60399,Sunday,weekend
739485634323156992,2016-06-05 15:54:48,Twitter for iPhone,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,https://twitter.com/dog_rates/status/739485634323156992,Kyle,None,7108,English,2913,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,2,Walker_Hound,0.640256,6.0,10.0,114,0.6,10021,Sunday,weekend
739238157791694849,2016-06-04 23:31:25,Twitter for iPhone,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,https://twitter.com/dog_rates/status/739238157791694849,None,doggo,115068,English,57567,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1,Eskimo_Dog,0.503372,13.0,10.0,115,1.3,172635,Saturday,weekend
738883359779196928,2016-06-04 00:01:35,Twitter for iPhone,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,https://twitter.com/dog_rates/status/738883359779196928,None,None,3277,English,789,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,2,Labrador_Retriever,0.691137,10.0,10.0,79,1.0,4066,Saturday,weekend
738537504001953792,2016-06-03 01:07:16,Twitter for iPhone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,https://twitter.com/dog_rates/status/738537504001953792,Bayley,puppo,5055,English,1533,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1,Chow,0.808737,11.0,10.0,99,1.1,6588,Friday,weekday
738402415918125056,2016-06-02 16:10:29,Twitter for iPhone,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",https://twitter.com/dog_rates/status/738402415918125056,None,None,3226,English,830,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,1,Cocker_Spaniel,0.346695,10.0,10.0,58,1.0,4056,Thursday,weekday
738184450748633089,2016-06-02 01:44:22,Twitter for iPhone,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",https://twitter.com/dog_rates/status/738184450748633089,None,None,4288,English,1203,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,1,Bedlington_Terrier,0.289471,9.0,10.0,117,0.9,5491,Thursday,weekday
738166403467907072,2016-06-02 00:32:39,Twitter for iPhone,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,https://twitter.com/dog_rates/status/738166403467907072,Axel,None,8713,English,3333,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2,Keeshond,0.8788860000000001,12.0,10.0,64,1.2,12046,Thursday,weekday
738156290900254721,2016-06-01 23:52:28,Twitter for iPhone,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,https://twitter.com/dog_rates/status/738156290900254721,Storkson,None,2489,English,637,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,1,Pug,0.751758,10.0,10.0,55,1.0,3126,Wednesday,weekday
737826014890496000,2016-06-01 02:00:04,Twitter for iPhone,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,https://twitter.com/dog_rates/status/737826014890496000,Remy,None,5237,English,1758,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,1,Vizsla,0.990391,10.0,10.0,115,1.0,6995,Wednesday,weekday
737800304142471168,2016-06-01 00:17:54,Twitter for iPhone,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,https://twitter.com/dog_rates/status/737800304142471168,Bella,None,9917,English,3438,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,1,Malamute,0.374682,10.0,10.0,91,1.0,13355,Wednesday,weekday
737678689543020544,2016-05-31 16:14:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,https://twitter.com/dog_rates/status/737678689543020544,None,None,5011,English,1309,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,1,Pembroke,0.935307,11.0,10.0,117,1.1,6320,Tuesday,weekday
737445876994609152,2016-05-31 00:49:32,Twitter for iPhone,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,https://twitter.com/dog_rates/status/737445876994609152,None,floofer,10189,English,4429,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1,Samoyed,0.400568,13.0,10.0,109,1.3,14618,Tuesday,weekday
736736130620620800,2016-05-29 01:49:16,Twitter for iPhone,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,https://twitter.com/dog_rates/status/736736130620620800,Chadrick,None,4224,English,1713,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,1,Schipperke,0.545502,13.0,10.0,39,1.3,5937,Sunday,weekend
736225175608430592,2016-05-27 15:58:54,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,https://twitter.com/dog_rates/status/736225175608430592,None,None,8063,English,2760,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,1,Labrador_Retriever,0.399217,10.0,10.0,117,1.0,10823,Friday,weekday
736010884653420544,2016-05-27 01:47:23,Twitter for iPhone,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,https://twitter.com/dog_rates/status/736010884653420544,None,None,7837,English,2973,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,2,Golden_Retriever,0.553901,10.0,10.0,116,1.0,10810,Friday,weekday
735991953473572864,2016-05-27 00:32:10,Twitter for iPhone,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,https://twitter.com/dog_rates/status/735991953473572864,Maxaroni,None,3571,English,1144,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,2,Cocker_Spaniel,0.961643,11.0,10.0,76,1.1,4715,Friday,weekday
735648611367784448,2016-05-26 01:47:51,Twitter for iPhone,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,https://twitter.com/dog_rates/status/735648611367784448,None,pupper,3999,English,1094,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,1,Pembroke,0.462594,12.0,10.0,41,1.2,5093,Thursday,weekday
735635087207878657,2016-05-26 00:54:06,Twitter for iPhone,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,https://twitter.com/dog_rates/status/735635087207878657,Dakota,None,6111,English,2334,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,1,Pug,0.8918709999999999,11.0,10.0,77,1.1,8445,Thursday,weekday
735256018284875776,2016-05-24 23:47:49,Twitter for iPhone,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,https://twitter.com/dog_rates/status/735256018284875776,Kellogg,doggo,3303,English,875,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,1,Staffordshire_Bullterrier,0.523191,8.0,10.0,92,0.8,4178,Tuesday,weekday
735137028879360001,2016-05-24 15:55:00,Twitter for iPhone,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,https://twitter.com/dog_rates/status/735137028879360001,Buckley,pupper,3108,English,964,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,1,Walker_Hound,0.413535,9.0,10.0,121,0.9,4072,Tuesday,weekday
734912297295085568,2016-05-24 01:02:00,Twitter for iPhone,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,https://twitter.com/dog_rates/status/734912297295085568,Jax,None,2727,English,524,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,1,Maltese_Dog,0.847292,10.0,10.0,83,1.0,3251,Tuesday,weekday
734787690684657664,2016-05-23 16:46:51,Twitter for iPhone,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,https://twitter.com/dog_rates/status/734787690684657664,None,None,12431,English,6238,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,4,Golden_Retriever,0.883991,13.0,10.0,71,1.3,18669,Monday,weekday
734776360183431168,2016-05-23 16:01:50,Twitter for iPhone,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,https://twitter.com/dog_rates/status/734776360183431168,Livvie,None,2477,English,539,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,1,Siberian_Husky,0.304902,11.0,10.0,116,1.1,3016,Monday,weekday
733828123016450049,2016-05-21 01:13:53,Twitter for iPhone,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,https://twitter.com/dog_rates/status/733828123016450049,Terry,None,3549,English,777,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,2,Beagle,0.472324,10.0,10.0,90,1.0,4326,Saturday,weekend
733822306246479872,2016-05-21 00:50:46,Twitter for iPhone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,https://twitter.com/dog_rates/status/733822306246479872,Moose,floofer,3640,English,1016,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1,Lhasa,0.457356,10.0,10.0,80,1.0,4656,Saturday,weekend
733482008106668032,2016-05-20 02:18:32,Twitter for iPhone,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",https://twitter.com/dog_rates/status/733482008106668032,None,None,3114,English,945,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,1,French_Bulldog,0.619382,10.0,10.0,45,1.0,4059,Friday,weekday
733460102733135873,2016-05-20 00:51:30,Twitter for iPhone,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,https://twitter.com/dog_rates/status/733460102733135873,Hermione,None,4160,English,1271,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,1,Chow,0.931275,11.0,10.0,96,1.1,5431,Friday,weekday
733109485275860992,2016-05-19 01:38:16,Twitter for iPhone,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",https://twitter.com/dog_rates/status/733109485275860992,None,"doggo,pupper",49805,English,16719,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1,Golden_Retriever,0.945523,12.0,10.0,51,1.2,66524,Thursday,weekday
732726085725589504,2016-05-18 00:14:46,Twitter for iPhone,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,https://twitter.com/dog_rates/status/732726085725589504,Aldrick,None,3519,English,881,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,1,Pomeranian,0.961902,11.0,10.0,117,1.1,4400,Wednesday,weekday
732585889486888962,2016-05-17 14:57:41,Twitter for iPhone,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",https://twitter.com/dog_rates/status/732585889486888962,None,None,3632,English,773,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,2,Staffordshire_Bullterrier,0.843359,10.0,10.0,97,1.0,4405,Tuesday,weekday
732005617171337216,2016-05-16 00:31:53,Twitter for iPhone,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,https://twitter.com/dog_rates/status/732005617171337216,Larry,None,14768,English,5363,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,English_Setter,0.677408,11.0,10.0,71,1.1,20131,Monday,weekday
731285275100512256,2016-05-14 00:49:30,Twitter for iPhone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,https://twitter.com/dog_rates/status/731285275100512256,Solomon,None,3456,English,984,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,1,Pembroke,0.967103,12.0,10.0,73,1.2,4440,Saturday,weekend
730573383004487680,2016-05-12 01:40:42,Twitter for iPhone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,https://twitter.com/dog_rates/status/730573383004487680,Rooney,pupper,4858,English,2115,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,2,American_Staffordshire_Terrier,0.810158,10.0,10.0,68,1.0,6973,Thursday,weekday
730427201120833536,2016-05-11 15:59:50,Twitter for iPhone,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,https://twitter.com/dog_rates/status/730427201120833536,Crystal,None,3452,English,1043,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,1,Eskimo_Dog,0.682082,11.0,10.0,99,1.1,4495,Wednesday,weekday
